3980.0124167095  0.7989092
3981.87434580646  -0.01571373
3983.73627490342  -0.2500073
3985.59820400038  -0.7519505
3987.46013309734  0.5128362
3989.3220621943  0.9555142
3991.18399129126  0.5754531
3993.04592038822  0.9071134
3994.90784948518  0.523603
3996.76977858214  0.8875234
3998.63170767909  0.896358
4000.49363677605  0.3608463
4002.35556587301  -0.9735684
4004.21749496997  -0.1291271
4006.07942406693  0.8060039
4007.94135316389  -0.4364336
4009.80328226085  0.5323529
4011.66521135781  0.5692707
4013.52714045477  -0.456251
4015.38906955173  -0.4801943
4017.25099864868  0.1963977
4019.11292774564  0.5698482
4020.9748568426  -0.9439574
4022.83678593956  -0.6978372
4024.69871503652  -0.9687767
4026.56064413348  0.8018069
4028.42257323044  -0.6486185
4030.2845023274  -0.5486583
4032.14643142436  0.4072052
4034.00836052131  0.8462972
4035.87028961827  0.5151057
4037.73221871523  -0.01526297
4039.59414781219  0.8563532
4041.45607690915  -0.7692583
4043.31800600611  -0.0972423
4045.17993510307  -0.3003852
4047.04186420003  -0.9353553
4048.90379329699  -0.2270884
4050.76572239395  -0.4642502
4052.6276514909  0.8099604
4054.48958058786  -0.8191946
4056.35150968482  -0.136985
4058.21343878178  -0.7591723
4060.07536787874  0.678081
4061.9372969757  0.2275195
4063.79922607266  0.07061959
4065.66115516962  -0.7801728
4067.52308426658  0.7254651
4069.38501336354  0.08170412
4071.24694246049  -0.4242302
4073.10887155745  0.2930954
4074.97080065441  -0.9203954
4076.83272975137  0.8933055
4078.69465884833  -0.4404399
4080.55658794529  0.7517825
4082.41851704225  -0.08083738
4084.28044613921  0.8877382
4086.14237523617  0.7455384
4088.00430433313  -0.2698939
4089.86623343009  0.7143293
4091.72816252704  -0.3005645
4093.590091624  -0.3533734
4095.45202072096  0.3054333
4097.31394981792  0.4083014
4099.17587891488  -0.7043771
4101.03780801184  -0.8556351
4102.8997371088  0.9746142
4104.76166620576  -0.5973024
4106.62359530272  -0.5759551
4108.48552439968  0.5575585
4110.34745349663  0.02181419
4112.20938259359  -0.3040242
4114.07131169055  0.04560729
4115.93324078751  -0.4841356
4117.79516988447  0.5892446
4119.65709898143  0.9655097
4121.51902807839  0.3507328
4123.38095717535  -0.1434421
4125.24288627231  -0.2040574
4127.10481536927  0.8427566
4128.96674446622  0.3004317
4130.82867356318  -0.7477571
4132.69060266014  -0.804776
4134.5525317571  0.5160338
4136.41446085406  0.9068205
4138.27638995102  0.9309773
4140.13831904798  -0.1581288
4142.00024814494  -0.3593515
4143.8621772419  0.1532859
4145.72410633886  0.6492824
4147.58603543581  0.6680744
4149.44796453277  -0.08169375
4151.30989362973  -0.05427508
4153.17182272669  0.9924543
4155.03375182365  -0.4387803
4156.89568092061  -0.7795714
4158.75761001757  0.8744509
4160.61953911453  0.8036326
4162.48146821149  -0.6201441
4164.34339730845  -0.2600498
4166.2053264054  0.8944696
4168.06725550236  0.2309097
4169.92918459932  0.9998254
4171.79111369628  -0.9912601
4173.65304279324  0.5641854
4175.5149718902  -0.8536318
4177.37690098716  0.5939907
4179.23883008412  0.997741
4181.10075918108  0.08010072
4182.96268827803  -0.9431888
4184.82461737499  0.2522148
4186.68654647195  0.9556711
4188.54847556891  0.7371535
4190.41040466587  0.7641231
4192.27233376283  -0.01455373
4194.13426285979  0.3381334
4195.99619195675  0.1221697
4197.85812105371  -0.5740696
4199.72005015067  0.9217636
4201.58197924762  -0.04754695
4203.44390834458  -0.1345891
4205.30583744154  -0.4970017
4207.1677665385  -0.3496901
4209.02969563546  -0.09529024
4210.89162473242  0.6349705
4212.75355382938  0.2812761
4214.61548292634  -0.2983339
4216.4774120233  0.4690722
4218.33934112026  -0.9045974
4220.20127021722  0.781284
4222.06319931417  0.6005159
4223.92512841113  -0.1138108
4225.78705750809  -0.1049868
4227.64898660505  0.9129148
4229.51091570201  -0.5160569
4231.37284479897  -0.7878768
4233.23477389593  0.01184062
4235.09670299289  -0.1008788
4236.95863208985  -0.969565
4238.82056118681  -0.3783129
4240.68249028376  0.1058219
4242.54441938072  0.4760978
4244.40634847768  -0.001353125
4246.26827757464  0.9762669
4248.1302066716  0.239772
4249.99213576856  -0.8183934
4251.85406486552  0.3636404
4253.71599396248  -0.6486296
4255.57792305944  0.603534
4257.4398521564  -0.3267747
4259.30178125335  0.2169746
4261.16371035031  0.1989686
4263.02563944727  -0.3028992
4264.88756854423  -0.9784189
4266.74949764119  -0.9014599
4268.61142673815  0.836567
4270.47335583511  0.2998372
4272.33528493207  0.9650502
4274.19721402903  -0.9128228
4276.05914312599  -0.1299787
4277.92107222294  0.5207232
4279.7830013199  0.2946585
4281.64493041686  0.9228247
4283.50685951382  0.4831027
4285.36878861078  0.9694239
4287.23071770774  -0.819053
4289.0926468047  0.9602623
4290.95457590166  0.1365394
4292.81650499862  0.5576653
4294.67843409557  -0.3134644
4296.54036319253  -0.42605
4298.40229228949  -0.3435167
4300.26422138645  -0.6718541
4302.12615048341  0.798557
4303.98807958037  -0.9778387
4305.85000867733  0.7357872
4307.71193777429  0.7795659
4309.57386687125  0.9260974
4311.43579596821  -0.0617551
4313.29772506517  0.9446633
4315.15965416213  0.1798015
4317.02158325908  -0.6012871
4318.88351235604  0.4159718
4320.745441453  0.3229983
4322.60737054996  0.1702408
4324.46929964692  -0.9153254
4326.33122874388  -0.6819531
4328.19315784084  -0.01966381
4330.0550869378  -0.3483039
4331.91701603476  0.1576513
4333.77894513171  -0.9878719
4335.64087422867  0.1498556
4337.50280332563  -0.6574862
4339.36473242259  -0.8734536
4341.22666151955  -0.3760746
4343.08859061651  0.9649916
4344.95051971347  0.945778
4346.81244881043  0.3699239
4348.67437790739  -0.585734
4350.53630700435  -0.4220499
4352.3982361013  0.5880899
4354.26016519826  -0.0332961
4356.12209429522  0.9752287
4357.98402339218  -0.8012806
4359.84595248914  -0.3434186
4361.7078815861  -0.966785
4363.56981068306  -0.982445
4365.43173978002  -0.9270558
4367.29366887698  0.5355439
4369.15559797394  -0.7689753
4371.01752707089  0.981829
4372.87945616785  0.9900321
4374.74138526481  -0.8358601
4376.60331436177  -0.7235485
4378.46524345873  0.1062121
4380.32717255569  0.2280774
4382.18910165265  0.4928575
4384.05103074961  -0.9880498
4385.91295984657  -0.08988743
